5.0000,3.0000
4.8896,3.0667
4.7734,3.0802
4.6666,3.1077
4.5450,3.1575
4.4287,3.3372
4.3123,3.4391
4.1917,3.4619
4.0440,3.5614
3.9098,3.7501
3.7953,3.8027
3.6733,3.7817
3.5644,3.8679
3.4473,3.9163
3.3365,3.9432
3.2054,3.9717
3.0909,3.9411
2.9691,4.0220
2.8680,4.0160
2.7661,3.9740
2.6935,3.9556
2.5846,3.9108
2.4802,3.9610
2.3887,3.9203
2.3080,3.9042
2.2141,3.8604
2.1471,3.8444
2.0728,3.8096
2.0122,3.7337
1.9542,3.6748
1.8801,3.5659
1.8350,3.4264
1.8178,3.2719
1.7624,3.2685
1.7264,3.1033
1.6919,3.1308
1.6486,3.0351
1.6212,2.9252
1.5647,2.8416
1.5351,2.8079
1.5204,2.7501
1.4687,2.7924
1.4369,2.7521
1.4103,2.6377
1.3655,2.6697
1.3354,2.6637
1.3130,2.6015
1.3059,2.6156
1.2886,2.4623
1.2615,2.4406
1.2353,2.4468
1.1953,2.3831
1.1877,2.4097
1.1769,2.1817
1.1859,2.1331
1.1757,2.0773
1.1748,2.0959
1.1810,2.0072
1.1862,1.9210
1.1811,1.7745
1.1769,1.6843
1.1656,1.6792
1.1381,1.6216
1.1336,1.5361
1.1437,1.4856
1.1500,1.3795
1.1451,1.3183
1.1412,1.3334
1.1502,1.3429
1.1566,1.1388
1.1612,0.9801
1.1818,0.9802
1.1882,0.9473
1.2053,0.8612
1.2413,0.7530
1.2867,0.7115
1.3077,0.6649
1.3314,0.7095
1.3543,0.5295
1.3738,0.3915
1.3952,0.4518
1.4308,0.3150
1.4586,0.2922
1.4794,0.3623
1.5166,0.2992
1.5408,0.3544
1.5479,0.3053
1.5678,0.3136
1.5839,0.2493
1.6236,0.3292
1.6687,0.2985
1.6995,0.3910
1.7330,0.3948
1.7756,0.3778
1.7834,0.3280
1.8240,0.2955
1.8338,0.3018
1.8599,0.3195
1.9097,0.3098
1.9564,0.2555
1.9822,0.2614
2.0046,0.2548
2.0508,0.2340
2.1014,0.2663
2.1523,0.3163
2.2046,0.3768
2.2510,0.4432
2.3163,0.5144
2.3611,0.5292
2.4116,0.5575
2.4407,0.5960
2.4591,0.6682
2.5020,0.5478
2.5351,0.4929
2.5676,0.5838
2.6065,0.6543
2.6310,0.6468
2.6528,0.6723
2.6784,0.7534
2.6998,0.7670
2.7233,0.8770
2.7579,0.8561
2.8049,0.9272
2.8195,0.8372
2.8417,0.9656
2.8667,0.9662
2.8724,0.9120
2.8926,0.9806
2.9125,1.0915
2.9244,1.1112
2.9410,1.1491
2.9485,1.1539
2.9646,1.1560
3.0008,1.1260
3.0259,1.0968
3.0254,1.1873
3.0333,1.1623
3.0480,1.1729
3.0699,1.1813
3.0834,1.1229
3.1069,1.1740
3.1249,1.1599
3.1613,1.1488
3.2009,1.1424
3.2285,1.1460
3.2571,1.1621
3.2732,1.1814
3.2870,1.1810
3.2921,1.1788
3.2995,1.2182
3.3257,1.0914
3.3465,1.0950
3.3949,1.0249
3.4177,1.1029
3.4492,1.1699
3.4852,1.1203
3.4842,1.1634
3.5004,1.0980
3.5277,1.2283
3.5222,1.2459
3.5411,1.1854
3.5667,1.1809
3.5715,1.2493
3.5843,1.3473
3.5801,1.4658
3.5724,1.4648
3.5778,1.4048
3.5744,1.3498
3.5615,1.3234
3.5625,1.2433
3.5652,1.4421
3.5579,1.3776
3.5732,1.3789
3.5655,1.3726
3.5533,1.2851
3.5801,1.3951
3.5964,1.4023
3.5998,1.4114
3.6094,1.3867
3.6080,1.4541
3.6088,1.3513
3.6379,1.3684
3.6591,1.3328
3.6684,1.4633
3.6614,1.5337
3.6440,1.4960
3.6554,1.5666
3.6548,1.4854
3.6708,1.4892
3.6979,1.4589
3.7055,1.4661
3.7165,1.5052
3.6973,1.5532
3.7188,1.4626
3.7155,1.4538
3.7208,1.4446
3.7340,1.4990
3.7428,1.5687
3.7370,1.6751
3.7335,1.6668
3.7187,1.6870
3.7166,1.7809
3.7112,1.8811
3.6899,1.8600
3.6511,1.7706
3.6160,1.7630
3.6325,1.7110
3.6317,1.7497
3.6258,1.8175
3.6027,1.9244
3.5867,1.8833
3.5627,1.9020
3.5545,1.8511
3.5340,1.9196
3.5164,1.9450
3.4922,1.9959
3.4626,2.0338
3.4422,2.1005
3.4107,2.0267
3.3988,2.0197
3.3612,1.9774
3.3481,1.9958
3.3287,1.9929
3.3136,1.9215
3.2909,1.9640
3.2697,2.0244
3.2394,2.0715
3.2233,2.1540
3.2016,2.0669
3.1656,2.0680
3.1410,2.0997
3.1092,2.1977
3.1161,2.1835
3.0976,2.1641
3.0659,2.2503
3.0074,2.1408
2.9608,2.0624
2.9198,2.1019
2.9160,2.0333
2.8856,1.9842
2.8708,2.0168
2.8477,1.9474
2.8450,1.8626
2.8216,1.8465
2.7836,1.7896
2.7675,1.7594
2.7669,1.6790
2.7490,1.6072
2.7489,1.6467
2.7492,1.7540
2.7446,1.7254
2.7443,1.7446
2.7230,1.6838
2.7235,1.6250
2.7123,1.6232
2.7087,1.5471
2.7014,1.4899
2.7098,1.3806
2.7413,1.4309
2.7508,1.3392
2.7852,1.3655
2.7705,1.5041
2.7711,1.4543
2.7471,1.4782
2.7411,1.5111
2.7212,1.5051
2.7046,1.4313
2.6992,1.4696
2.7045,1.4129
2.7105,1.4151
2.7082,1.4178
2.6833,1.2934
2.7078,1.3083
2.7256,1.3442
2.7493,1.3914
2.7525,1.5483
2.7617,1.5537
2.7640,1.5147
2.7594,1.5104
2.7415,1.5423
2.7643,1.5672
2.7515,1.5644
2.7539,1.6280
2.7278,1.4846
2.7307,1.4661
2.7533,1.4051
2.7568,1.4417
2.7502,1.3581
2.7584,1.3593
2.7521,1.3371
2.7555,1.3939
2.7732,1.3579
2.7710,1.4290
2.7843,1.5329
2.8021,1.5220
2.7871,1.6117
2.7770,1.6781
2.7715,1.5897
2.7543,1.6721
2.7343,1.6439
2.7270,1.6637
2.7142,1.5422
2.7204,1.5137
2.7214,1.5093
2.7116,1.4995
2.7190,1.5449
2.7218,1.5779
2.7134,1.6348
2.7144,1.6768
2.7013,1.8135
2.7002,1.8001
2.6831,1.7848
2.6584,1.7207
2.6398,1.8171
2.6352,1.8933
2.6192,1.8696
2.5981,1.9223
2.5889,1.9133
2.5685,1.8466
2.5358,1.8719
2.5188,1.8278
2.4750,1.8471
2.4656,1.8896
2.4275,1.9702
2.4121,1.8237
2.4144,1.8861
2.3996,1.9176
2.3973,1.8236
2.3814,1.8220
2.3762,1.8216
2.3901,1.8289
2.3855,1.7296
2.3632,1.6175
2.3544,1.4852
2.3705,1.3960
2.3692,1.4038
2.4015,1.3975
2.3904,1.3908
2.4015,1.5947
2.4216,1.5667
2.3998,1.6379
2.4014,1.7168
2.3915,1.6108
2.3780,1.5381
2.4002,1.6026
2.4003,1.5712
2.3779,1.5010
2.3879,1.4179
2.3717,1.3924
2.3687,1.3734
2.3633,1.3170
2.3608,1.4270
2.3312,1.4524
2.3342,1.5069
2.3235,1.4657
2.3115,1.4149
2.2981,1.3908
2.3033,1.4761
2.3033,1.3934
2.3266,1.3823
2.3307,1.5572
2.3257,1.5580
2.3154,1.6783
2.3036,1.6982
2.2993,1.6697
2.2925,1.5720
2.2904,1.4978
2.2566,1.4758
2.2459,1.4140
2.2576,1.4068
2.2500,1.2692
2.2703,1.3483
2.2681,1.3959
2.2836,1.3790
2.2789,1.3957
2.2582,1.3735
