0.2000,0.5000
0.2009,0.4925
0.2035,0.4557
0.2172,0.4686
0.2063,0.4913
0.2209,0.4848
0.2314,0.4744
0.2209,0.4587
0.2129,0.4413
0.2017,0.4193
0.2081,0.4040
0.2050,0.3813
0.1900,0.3954
0.2235,0.3736
0.2193,0.3502
0.2312,0.3331
0.2414,0.3333
0.2419,0.3331
0.2546,0.3395
0.2573,0.3255
0.2432,0.2931
0.2432,0.2907
0.2282,0.2735
0.2507,0.2532
0.2728,0.2417
0.2523,0.2453
0.2539,0.2194
0.2473,0.2223
0.2570,0.2147
0.2698,0.2164
0.2648,0.2257
0.2595,0.2096
0.2667,0.1939
0.2654,0.1984
0.3064,0.1869
0.3262,0.1872
0.3479,0.1876
0.3381,0.1870
0.3282,0.1889
0.3661,0.2050
0.3705,0.2109
0.3690,0.2019
0.3827,0.2169
0.3996,0.2097
0.3947,0.2078
0.4112,0.2162
0.4138,0.2097
0.3945,0.2061
0.3920,0.2061
0.3989,0.1978
0.3978,0.2052
0.3967,0.1814
0.3821,0.1609
0.4127,0.1447
0.4108,0.1547
0.4080,0.1655
0.4192,0.1654
0.4195,0.1680
0.4277,0.1734
0.4311,0.1747
0.4436,0.1526
0.4474,0.1702
0.4650,0.1546
0.4902,0.1610
0.4943,0.1491
0.4962,0.1638
0.4989,0.1813
0.4997,0.1913
0.5062,0.1985
0.4910,0.1932
0.4991,0.1943
0.4885,0.1840
0.4842,0.1689
0.4780,0.1607
0.4748,0.1541
0.4779,0.1387
0.4788,0.1295
0.4786,0.1413
0.4743,0.1454
0.4970,0.1478
0.5195,0.1552
0.5507,0.1643
0.5443,0.1874
0.5417,0.1781
0.5352,0.1737
0.5383,0.1603
0.5434,0.1648
0.5499,0.1598
0.5500,0.1473
0.5461,0.1686
0.5550,0.1658
0.5497,0.1855
0.5662,0.2140
0.5924,0.2118
0.5991,0.1978
0.6166,0.1757
0.6450,0.1667
0.6654,0.1708
0.6847,0.1749
0.6886,0.1856
0.7194,0.1913
0.7220,0.1830
0.7592,0.1691
0.7433,0.1778
0.7646,0.1749
0.7696,0.1604
0.7650,0.1814
0.7753,0.1750
0.7894,0.1924
0.7960,0.1965
0.8037,0.1972
0.8163,0.1720
0.8258,0.1815
0.8248,0.1738
0.8223,0.1632
0.8492,0.1772
0.8501,0.1853
0.8644,0.1679
0.8528,0.1548
0.8634,0.1417
0.8715,0.1354
0.8882,0.1214
0.8919,0.1200
0.9041,0.1025
0.9173,0.1011
0.9235,0.0873
0.9261,0.1079
0.9383,0.1054
0.9414,0.1055
0.9358,0.1054
0.9488,0.1176
0.9767,0.1576
1.0000,0.1542
0.9914,0.1546
0.9993,0.1503
1.0200,0.1267
1.0374,0.1255
1.0409,0.1049
1.0591,0.1194
1.0654,0.1193
1.1066,0.1225
1.1161,0.1306
1.1265,0.1229
1.1380,0.1288
1.1504,0.1207
1.1723,0.1016
1.1837,0.0885
1.2205,0.0765
1.2317,0.0750
1.2480,0.0863
1.2737,0.0977
1.2610,0.0965
1.2732,0.0776
1.2759,0.0818
1.2797,0.0803
1.2735,0.0767
1.2884,0.0807
1.3086,0.0933
1.3204,0.0937
1.3525,0.0893
1.3706,0.1094
1.4055,0.1089
1.4075,0.1136
1.4426,0.1224
1.4290,0.1020
1.4622,0.0978
1.4819,0.1147
1.5207,0.0977
1.5434,0.1212
1.5695,0.1367
1.5771,0.1334
1.5948,0.1272
1.6195,0.1375
1.6397,0.1346
1.6462,0.1306
1.6592,0.1185
1.6711,0.1382
1.6958,0.1290
1.7213,0.1453
1.7468,0.1231
1.7753,0.1218
1.8211,0.1202
1.8509,0.0924
1.8592,0.1070
1.8997,0.1136
1.9242,0.1070
1.9338,0.1112
1.9589,0.1381
1.9832,0.1337
1.9715,0.1535
1.9951,0.1516
2.0086,0.1314
2.0234,0.1120
2.0531,0.0994
2.0892,0.0743
2.1124,0.0818
2.1541,0.0849
2.1841,0.0985
2.2048,0.0901
2.2325,0.0982
2.2602,0.1050
2.3210,0.0782
2.3511,0.0715
2.3755,0.0670
2.4004,0.0671
2.4412,0.0766
2.4878,0.0670
2.5272,0.0811
2.5753,0.0874
2.6030,0.0944
2.6481,0.1071
2.6849,0.0915
2.7266,0.1101
2.7279,0.0969
2.7599,0.1034
2.7950,0.1103
2.8352,0.0840
2.8560,0.0851
2.8649,0.0923
2.9108,0.0772
2.9415,0.0759
2.9898,0.0576
3.0306,0.0549
3.0738,0.0584
3.0931,0.0795
3.1583,0.0550
3.2002,0.0722
3.2517,0.0714
3.2959,0.0835
3.3217,0.0601
3.3782,0.0799
3.4042,0.0892
3.4221,0.0748
3.4774,0.0864
3.5211,0.0983
3.5733,0.1086
3.6186,0.1212
3.6546,0.1192
3.6780,0.1180
3.7292,0.1372
3.7577,0.1550
3.8054,0.1408
3.8564,0.1299
3.9044,0.1433
3.9523,0.1402
4.0085,0.1388
4.0767,0.1245
4.1209,0.1144
4.1625,0.1151
4.2300,0.1188
4.2864,0.1222
4.3356,0.1106
4.3924,0.0976
4.4251,0.1036
4.4908,0.0882
4.5190,0.1001
4.5697,0.0850
4.6290,0.1008
4.6983,0.1025
4.7541,0.0806
4.8173,0.0780
4.8758,0.0837
4.9425,0.0882
5.0056,0.0924
5.0728,0.0953
5.1520,0.0787
5.2168,0.0880
5.2686,0.0910
5.3489,0.1012
5.3881,0.0831
5.4511,0.0700
5.5265,0.0796
5.5895,0.0936
5.6564,0.0828
5.7139,0.0824
5.7939,0.0770
5.8908,0.0831
5.9527,0.0929
6.0396,0.0929
6.1252,0.0947
6.2001,0.0879
6.2653,0.0654
6.3218,0.0692
6.4139,0.0752
6.4929,0.0619
6.5697,0.0770
6.6418,0.0927
6.7232,0.1025
6.8169,0.1272
6.8900,0.1314
6.9779,0.1169
7.0567,0.1352
7.1392,0.1412
7.2230,0.1590
7.3229,0.1410
7.3921,0.1566
7.4759,0.1659
7.5690,0.1591
7.6660,0.1654
7.7510,0.1629
7.8390,0.1702
7.9377,0.1727
8.0381,0.1796
8.1304,0.1844
8.2369,0.1967
8.3245,0.2073
8.4188,0.1842
8.5019,0.1967
8.5798,0.2062
8.6906,0.1754
8.7888,0.1555
8.9081,0.1706
9.0308,0.1796
9.1538,0.1656
9.2670,0.1683
9.3989,0.1751
9.5036,0.1668
9.6150,0.1739
9.7458,0.1833
9.8478,0.1660
9.9662,0.1713
10.0796,0.1727
10.2099,0.1862
10.3234,0.1937
10.4471,0.1982
10.5834,0.1794
10.7109,0.1643
10.8357,0.1546
10.9527,0.1550
11.0999,0.1594
11.2326,0.1611
11.3515,0.1538
11.4975,0.1762
11.6537,0.1920
11.7883,0.2011
11.9434,0.1997
12.0939,0.2165
12.2283,0.2247
12.3733,0.2280
12.5352,0.2397
12.6789,0.2428
12.8382,0.2486
13.0020,0.2704
13.1495,0.2732
13.3194,0.3017
13.4722,0.3095
13.6186,0.3190
13.7698,0.3360
13.9049,0.3667
14.0649,0.3860
14.1985,0.4052
14.3507,0.4239
14.5073,0.4507
14.6694,0.4708
14.8023,0.5043
14.9495,0.5289
15.0915,0.5650
15.2316,0.5803
15.3726,0.6147
15.5095,0.6367
15.6407,0.6791
15.7523,0.6700
15.9073,0.7155
16.0539,0.7565
16.1688,0.7935
16.2959,0.8348
16.4092,0.8989
16.5241,0.9378
16.6408,0.9468
16.7456,1.0118
16.8489,1.0770
16.9494,1.1374
17.0389,1.1978
17.0984,1.2737
17.1666,1.3349
17.2056,1.4019
17.2553,1.4686
17.3030,1.5297
17.3465,1.6155
17.3524,1.6942
17.3679,1.7853
17.3648,1.8536
17.3226,1.9709
17.2982,2.0870
17.2548,2.2050
17.1950,2.3279
17.1232,2.4505
17.0418,2.5870
16.9498,2.7392
16.8525,2.8816
16.7468,3.0315
16.5903,3.1722
16.4057,3.3443
16.2282,3.5047
16.0236,3.6948
15.7896,3.8723
15.5347,4.0580
15.2933,4.2398
15.0010,4.4284
14.7043,4.6281
14.3863,4.8303
14.0321,5.0620
13.6954,5.2780
13.3463,5.4679
12.9780,5.6825
12.5955,5.9117
12.2119,6.1158
11.7964,6.3380
11.3925,6.5624
10.9675,6.7639
10.5670,6.9674
10.1349,7.1776
9.7238,7.3590
9.3053,7.5381
8.9171,7.7125
8.5266,7.8793
8.1199,8.0443
7.7494,8.1926
7.3770,8.3308
7.0075,8.4583
6.6722,8.5526
6.3219,8.6780
6.0043,8.7648
5.6930,8.8563
5.3867,8.9457
5.0983,9.0412
4.8166,9.1076
4.5495,9.1903
4.2990,9.2606
4.0251,9.3006
3.8089,9.3296
3.5922,9.3557
3.3786,9.3807
3.1715,9.3763
3.0113,9.3949
2.8186,9.4137
2.6627,9.4030
2.5142,9.4040
2.3642,9.3958
2.2368,9.3732
2.1077,9.3508
1.9805,9.3276
1.8675,9.2938
1.7613,9.2612
1.6450,9.2143
1.5710,9.1640
1.4729,9.1307
1.3892,9.0853
1.3012,9.0400
1.2201,8.9961
1.1420,8.9251
1.0876,8.8655
1.0265,8.8130
0.9553,8.7570
0.9153,8.7030
0.8909,8.6319
0.8654,8.5703
0.8312,8.4944
0.7885,8.4446
0.7344,8.4086
0.6996,8.3576
0.6552,8.2942
0.6067,8.2177
0.5632,8.1598
0.5465,8.1070
0.5214,8.0285
0.5013,7.9435
0.4904,7.8588
0.4497,7.7741
0.4412,7.7048
0.4439,7.6138
0.4178,7.5416
0.4097,7.4560
0.4044,7.3829
0.3835,7.3041
0.3715,7.2488
0.3490,7.1581
0.3314,7.0674
0.3153,6.9732
0.3123,6.8945
0.3121,6.8305
0.2969,6.7548
0.2979,6.6782
0.2857,6.6166
0.2379,6.5411
0.2576,6.4643
0.2474,6.4070
0.2380,6.3437
0.2335,6.2705
0.2291,6.2026
0.2224,6.1552
0.2234,6.0967
0.2154,6.0365
0.2117,6.0041
0.2003,5.9390
0.2047,5.8559
0.2129,5.8061
0.2071,5.7725
0.2097,5.7032
0.1963,5.6684
0.2198,5.5967
0.2089,5.5529
0.1789,5.4831
0.1754,5.4242
0.1751,5.3648
0.1800,5.3177
0.1789,5.2760
0.1656,5.2355
0.1691,5.1800
0.1516,5.1236
0.1608,5.0590
0.1719,4.9933
0.1805,4.9257
0.1773,4.8749
0.1732,4.8391
0.1728,4.7921
0.1589,4.7250
0.1804,4.6791
0.1839,4.6287
0.1792,4.5963
0.1679,4.5594
0.1724,4.5207
0.1564,4.4745
0.1429,4.4124
0.1457,4.3756
0.1478,4.3303
0.1620,4.3026
0.1601,4.2592
0.1644,4.2275
0.1714,4.1817
0.1958,4.1465
0.2112,4.1090
0.1844,4.0880
0.1993,4.0422
0.1956,3.9822
0.1961,3.9443
0.2056,3.9075
0.2080,3.8685
0.2048,3.8170
0.1931,3.7423
0.1978,3.7103
0.1950,3.6454
0.1825,3.5972
0.1665,3.5533
0.1486,3.4902
0.1422,3.4507
0.1387,3.4164
0.1333,3.3487
0.1310,3.3056
0.1150,3.2725
0.0917,3.2454
0.0798,3.1966
0.0778,3.1797
0.0753,3.1321
0.0723,3.1014
0.0636,3.0559
0.0559,3.0407
0.0656,3.0075
0.0817,2.9524
0.0899,2.9137
0.1182,2.8937
0.1294,2.8619
0.1297,2.8171
0.1160,2.7855
0.1156,2.7525
0.1013,2.7244
0.0891,2.6921
0.0830,2.6735
0.0840,2.6273
0.1064,2.6138
0.1009,2.5813
0.1019,2.5636
0.1092,2.5426
0.1238,2.5195
0.1060,2.5021
0.0809,2.4878
0.0896,2.4415
0.1087,2.4126
0.1131,2.3863
0.1290,2.3618
0.1280,2.3233
0.1279,2.3233
0.1283,2.3163
0.1095,2.3069
0.1074,2.2555
0.1197,2.2290
0.1278,2.2121
0.1421,2.1746
0.1498,2.1463
0.1722,2.1227
0.1695,2.0972
0.1731,2.0541
0.1709,2.0423
0.1850,2.0112
0.1886,1.9842
0.1805,1.9605
0.1803,1.9406
0.1834,1.9160
0.2000,1.9101
0.2038,1.8908
0.2194,1.8662
0.2073,1.8607
0.1952,1.8459
0.2033,1.8346
0.2018,1.8251
0.2186,1.7924
0.2477,1.7470
0.2428,1.7224
0.2303,1.6970
0.2273,1.6771
0.2267,1.6222
0.2233,1.6102
0.2209,1.5790
0.2293,1.5621
0.2302,1.5478
0.2390,1.5404
0.2388,1.5360
0.2565,1.5125
0.2657,1.5145
0.2786,1.5085
0.2801,1.4649
0.2960,1.4531
0.3167,1.4631
0.3217,1.4286
0.3158,1.4055
0.3257,1.3778
0.3271,1.3880
0.3558,1.3681
0.3596,1.3201
0.3773,1.3133
0.4148,1.2955
0.4235,1.2953
0.4290,1.2788
0.4416,1.2425
0.4465,1.2107
0.4541,1.2069
0.4409,1.1870
0.4663,1.1672
0.4782,1.1575
0.4867,1.1442
0.4980,1.1631
0.4862,1.1410
0.4919,1.1194
0.4962,1.0895
0.4860,1.0926
0.4855,1.0817
0.4927,1.0630
0.4797,1.0535
0.4838,1.0343
0.4967,1.0360
0.5079,1.0351
0.4861,1.0133
0.4931,0.9907
0.4963,0.9910
0.4975,0.9893
0.5208,0.9832
0.5163,0.9672
0.5378,0.9552
0.5403,0.9410
0.5516,0.9114
0.5512,0.8992
0.5530,0.9053
0.5804,0.8998
0.5932,0.8799
0.5766,0.8703
0.5779,0.8568
0.6010,0.8492
0.5972,0.8414
0.5974,0.8272
0.6004,0.8386
0.5958,0.8259
0.5917,0.8295
0.6052,0.7986
0.5873,0.7789
0.5791,0.7783
0.6017,0.7528
0.6200,0.7615
0.6273,0.7535
0.6484,0.7302
0.6494,0.7129
0.6682,0.6771
0.6688,0.6691
0.6813,0.6778
0.6681,0.6793
0.6832,0.6595
0.6720,0.6566
0.6874,0.6597
0.6958,0.6630
0.7122,0.6389
0.7191,0.6286
0.7324,0.6265
0.7340,0.6044
0.7454,0.5838
0.7524,0.5801
0.7681,0.5804
0.7555,0.5742
0.7672,0.5572
0.7673,0.5513
0.7822,0.5473
0.7887,0.5604
0.7982,0.5486
0.7951,0.5443
0.8065,0.5573
0.8125,0.5589
0.8327,0.5414
0.8383,0.5323
0.8440,0.5222
0.8647,0.5275
0.8573,0.5068
0.8516,0.5048
0.8518,0.4885
0.8423,0.5136
0.8667,0.5240
0.8843,0.5097
0.8827,0.5031
0.9013,0.5072
0.9147,0.5001
0.9246,0.4953
0.9471,0.4949
0.9571,0.5091
0.9633,0.5074
0.9603,0.4936
0.9699,0.4849
0.9829,0.4775
1.0009,0.4741
1.0133,0.4768
1.0273,0.4668
1.0393,0.4652
1.0481,0.4489
1.0602,0.4513
1.1075,0.4660
1.1245,0.4560
1.1347,0.4516
1.1424,0.4732
1.1638,0.4835
1.1666,0.4837
1.1592,0.4800
1.1719,0.4713
1.1934,0.4664
1.2046,0.4805
1.1859,0.4807
1.2102,0.4641
1.2318,0.4590
1.2353,0.4523
1.2536,0.4487
1.2643,0.4467
1.2816,0.4537
1.3093,0.4515
1.3381,0.4541
1.3783,0.4432
1.3900,0.4462
1.4042,0.4518
1.4089,0.4488
1.4215,0.4186
1.4202,0.4150
1.4597,0.4169
1.4590,0.4123
1.4672,0.3972
1.4663,0.3692
1.5073,0.3666
1.5347,0.3752
1.5380,0.3744
1.5424,0.3698
1.5691,0.3656
1.6057,0.3565
1.6250,0.3422
1.6492,0.3515
1.6696,0.3381
1.6721,0.3256
1.6952,0.3101
1.6774,0.3230
1.7101,0.3326
1.7324,0.3272
1.7389,0.3270
1.7597,0.3082
1.7840,0.3084
1.8236,0.2884
1.8304,0.2958
1.8510,0.2895
1.8703,0.2995
1.8775,0.2990
1.9040,0.3126
1.9326,0.3315
1.9623,0.3217
1.9977,0.3295
2.0174,0.3227
2.0306,0.3087
2.0677,0.2965
2.0858,0.3094
2.1266,0.3084
2.1571,0.3122
2.1727,0.3209
2.1954,0.3302
2.2335,0.3361
2.2676,0.3246
2.2878,0.3083
2.3231,0.3073
2.3750,0.3108
2.4000,0.3136
2.4297,0.2891
2.4563,0.2871
2.4725,0.2943
2.5143,0.3011
2.5577,0.2911
2.6199,0.2830
2.6515,0.2889
2.6985,0.2970
2.7368,0.3146
2.7683,0.3062
2.7908,0.2978
2.8041,0.3098
2.8354,0.2753
2.8712,0.2538
2.9095,0.2589
2.9384,0.2468
2.9692,0.2377
3.0146,0.2354
3.0352,0.2419
3.0791,0.2425
3.1244,0.2487
3.1429,0.2516
3.1819,0.2418
3.2138,0.2553
3.2847,0.2645
3.3265,0.2741
3.3448,0.2817
3.3931,0.2573
3.4453,0.2680
3.4900,0.2665
3.5399,0.2758
3.5774,0.2745
3.6356,0.2742
3.6763,0.2683
3.7257,0.2763
3.7612,0.2658
3.8203,0.2635
3.8647,0.2580
3.9368,0.2810
3.9786,0.2648
4.0309,0.2566
4.0695,0.2616
4.1193,0.2532
4.1601,0.2632
4.2074,0.2564
4.2673,0.2409
4.3408,0.2472
4.3796,0.2559
4.4385,0.2551
4.4793,0.2523
4.5430,0.2375
4.6058,0.2333
4.6530,0.2326
4.7316,0.2226
4.7729,0.2294
4.8369,0.2374
4.8949,0.2417
4.9495,0.2457
5.0042,0.2490
5.0406,0.2532
5.0963,0.2350
5.1545,0.2399
5.2040,0.2364
5.2752,0.2174
5.3213,0.2325
5.3954,0.2233
5.4759,0.2477
5.5529,0.2587
5.6198,0.2587
5.6875,0.2482
5.7522,0.2615
5.8125,0.2652
5.8700,0.2581
5.9431,0.2904
6.0100,0.2963
6.0848,0.3053
6.1313,0.3149
6.1945,0.3277
6.2524,0.3263
6.3255,0.3279
6.4012,0.3476
6.4625,0.3552
6.5316,0.3656
6.6175,0.3701
6.6886,0.3765
6.7676,0.3898
6.8584,0.4265
6.9275,0.4482
6.9996,0.4475
7.0881,0.4512
7.1600,0.4542
7.2111,0.4726
7.2937,0.5001
7.3629,0.5141
7.4274,0.5189
7.4861,0.5150
7.5634,0.5341
7.6290,0.5430
7.7018,0.5536
7.7769,0.5514
7.8599,0.5772
7.9400,0.6049
8.0146,0.6020
8.0764,0.6220
8.1423,0.6395
8.2033,0.6559
8.2747,0.6668
8.3359,0.6891
8.4088,0.7025
8.4918,0.7216
8.5813,0.7659
8.6254,0.7774
8.6856,0.8066
8.7527,0.8190
8.7877,0.8377
8.8537,0.8613
8.9212,0.8936
8.9948,0.8927
9.0442,0.9092
9.1129,0.9335
9.1709,0.9873
9.2360,0.9992
9.2883,1.0293
9.3484,1.0301
9.4018,1.0658
9.4578,1.0771
9.5183,1.0934
9.5812,1.1267
9.6379,1.1843
9.6574,1.2226
9.6781,1.2371
9.7092,1.2527
9.7525,1.2787
9.7975,1.3082
9.8197,1.3591
9.8479,1.3939
9.8861,1.4322
9.9053,1.4598
9.9267,1.5152
9.9253,1.5763
9.9482,1.6277
9.9435,1.6997
9.9603,1.7574
9.9684,1.8244
9.9610,1.8461
9.9572,1.8817
9.9306,1.9182
9.9254,1.9729
9.8953,2.0222
9.8930,2.0722
9.8872,2.1292
9.8582,2.1794
9.8094,2.2330
9.7640,2.2589
9.7336,2.3186
9.6926,2.3920
9.6508,2.4604
9.5995,2.5215
9.5614,2.5782
9.4995,2.6370
9.4645,2.7083
9.3759,2.7810
9.3104,2.8395
9.2104,2.9140
9.1447,2.9596
9.0624,3.0341
8.9789,3.0959
8.9084,3.1559
8.8298,3.2270
8.7202,3.2747
8.6155,3.3493
8.5188,3.4145
8.4287,3.4701
8.3336,3.5303
8.2114,3.5965
8.0974,3.6484
7.9938,3.7257
7.8743,3.7859
7.7639,3.8405
7.6462,3.8865
7.4966,3.9413
7.3703,3.9926
7.2598,4.0522
7.1295,4.1154
7.0154,4.1845
6.8857,4.2316
6.7525,4.2983
6.6157,4.3640
6.4763,4.4440
6.3330,4.5025
6.2002,4.5577
6.0602,4.6016
5.9359,4.6620
5.7792,4.7217
5.6513,4.7944
5.5246,4.8406
5.3886,4.8984
5.2608,4.9451
5.1212,4.9883
4.9924,5.0260
4.8768,5.0575
4.7572,5.0816
4.6207,5.1239
4.4908,5.1561
4.3843,5.2021
4.2802,5.2410
4.1675,5.2783
4.0637,5.2804
3.9470,5.3205
3.8315,5.3618
3.7328,5.3939
3.6344,5.4154
3.5436,5.4313
3.4589,5.4426
3.3578,5.4348
3.2500,5.4322
3.1557,5.4281
3.0680,5.4203
2.9668,5.4329
2.8949,5.4251
2.8133,5.4386
2.7227,5.4351
2.6523,5.4109
2.5858,5.4230
2.5182,5.4113
2.4756,5.3875
2.4343,5.3687
2.3718,5.3472
2.3051,5.3426
2.2347,5.3409
2.1714,5.3169
2.1003,5.2990
2.0382,5.2647
1.9882,5.2449
1.9178,5.2373
1.8762,5.2169
1.8260,5.2004
1.7927,5.1858
1.7611,5.1630
1.7216,5.1341
1.6830,5.1169
1.6334,5.0944
1.6063,5.0600
1.5841,5.0457
1.5532,5.0050
1.5181,4.9781
1.4973,4.9571
1.4615,4.9333
1.4371,4.9124
1.3918,4.8926
1.3600,4.8704
1.3003,4.8436
1.2781,4.8123
1.2843,4.7781
1.2556,4.7540
1.2303,4.7354
1.2017,4.6952
1.1681,4.6545
1.1347,4.6121
1.1001,4.5861
1.0866,4.5711
1.0503,4.5296
1.0336,4.5000
1.0130,4.4487
0.9852,4.4015
0.9546,4.3716
0.9227,4.3477
0.8825,4.3157
0.8658,4.3076
0.8477,4.2824
0.8295,4.2457
0.8288,4.2373
0.7994,4.2065
0.7749,4.1848
0.7518,4.1551
0.7535,4.1093
0.7503,4.0953
0.7413,4.0596
0.7647,4.0122
0.7534,3.9849
0.7513,3.9475
0.7357,3.9011
0.7158,3.8847
0.7090,3.8431
0.6991,3.8123
0.6831,3.7888
0.6672,3.7563
0.6364,3.7314
0.6325,3.7036
0.6270,3.6682
0.6017,3.6360
0.6038,3.5931
0.5930,3.5641
0.5744,3.5148
0.5682,3.4845
0.5607,3.4467
0.5525,3.4035
0.5671,3.3750
0.5614,3.3323
0.5517,3.3041
0.5483,3.2672
0.5405,3.2488
0.5423,3.2343
0.5433,3.1885
0.5535,3.1597
0.5395,3.1266
0.5514,3.0993
0.5574,3.0778
0.5356,3.0481
0.5254,3.0343
0.5164,3.0053
0.4711,2.9816
0.4619,2.9455
0.4800,2.9244
0.4649,2.8905
0.4853,2.8513
0.4573,2.8154
0.4455,2.7935
0.4504,2.7829
0.4642,2.7672
0.4513,2.7399
0.4488,2.7136
0.4291,2.6759
0.4289,2.6743
0.4072,2.6447
0.4245,2.6013
0.4203,2.5612
0.4373,2.5748
0.4245,2.5637
0.4187,2.5287
0.4360,2.5130
0.4508,2.4938
0.4717,2.4639
0.4670,2.4386
0.4323,2.3978
0.4332,2.3685
0.4271,2.3669
0.4268,2.3392
0.4379,2.3283
0.4617,2.3109
0.4726,2.2846
0.4585,2.2578
0.4638,2.2424
0.4730,2.2310
0.4744,2.2103
0.4678,2.1939
0.4561,2.1618
0.4638,2.1486
0.4668,2.1131
0.4549,2.0901
0.4580,2.0722
0.4458,2.0614
0.4453,2.0499
0.4367,2.0448
0.4480,2.0360
0.4379,2.0067
0.4385,1.9825
0.4539,1.9719
0.4690,1.9463
0.4774,1.9247
0.4973,1.8921
0.4842,1.8642
0.4702,1.8502
0.4735,1.8100
0.4631,1.8160
0.4665,1.7969
0.4741,1.7938
0.4699,1.7809
0.4782,1.7437
0.4795,1.7297
0.4797,1.7267
0.4738,1.6819
0.4672,1.6786
0.4616,1.6609
0.4661,1.6550
0.4657,1.6297
0.4543,1.6123
0.4340,1.5907
0.4448,1.5966
0.4569,1.5842
0.4469,1.5540
0.4304,1.5193
0.4661,1.4978
0.4700,1.4947
0.4717,1.4655
0.4701,1.4636
0.4681,1.4431
0.4804,1.4258
0.4851,1.4173
0.4864,1.3986
0.4877,1.3798
0.4705,1.3529
0.4872,1.3408
0.4886,1.3501
0.4940,1.3261
0.4936,1.3168
0.4766,1.2874
0.4857,1.2662
0.4887,1.2582
0.4921,1.2392
0.4970,1.2251
0.4962,1.2247
0.4935,1.2202
0.4986,1.2035
0.5111,1.1742
0.5055,1.1421
0.4900,1.1302
0.5123,1.1097
0.5118,1.0963
0.5074,1.0619
0.5005,1.0640
0.5208,1.0568
0.5177,1.0432
0.5347,1.0392
0.5341,1.0200
0.5513,1.0168
0.5481,0.9985
0.5634,0.9885
0.5725,0.9592
0.5631,0.9466
0.5904,0.9149
0.6011,0.9075
0.6304,0.8891
0.6340,0.9000
0.6103,0.8754
0.5979,0.8638
0.6113,0.8678
0.6196,0.8699
0.6275,0.8866
0.6425,0.8819
0.6235,0.8694
0.6390,0.8602
0.6445,0.8713
0.6462,0.8606
0.6597,0.8572
0.6490,0.8472
0.6301,0.8449
0.6469,0.8292
0.6390,0.8089
0.6515,0.8061
0.6788,0.7846
0.6757,0.7734
0.6786,0.7585
0.6767,0.7466
0.6855,0.7336
0.6731,0.7121
0.6605,0.6981
0.6836,0.6778
0.6716,0.6690
0.6922,0.6611
0.7124,0.6568
0.7055,0.6533
0.7056,0.6543
0.7187,0.6498
0.7350,0.6367
0.7312,0.6380
0.7408,0.6419
0.7598,0.6494
0.7619,0.6342
0.7686,0.6451
0.7826,0.6498
0.7793,0.6604
0.7903,0.6513
0.7947,0.6577
0.8178,0.6500
0.8246,0.6330
0.8343,0.6356
0.8450,0.6439
0.8631,0.6449
0.8494,0.6598
0.8613,0.6585
0.8728,0.6333
0.8869,0.6323
0.8908,0.6317
0.8935,0.6301
0.8692,0.6364
0.8795,0.6307
0.8794,0.6456
0.9013,0.6462
0.9011,0.6430
0.9015,0.6436
0.9309,0.6255
0.9365,0.6178
0.9529,0.6185
0.9418,0.6100
0.9579,0.6207
0.9744,0.6139
0.9759,0.6199
0.9752,0.6252
0.9710,0.6124
0.9837,0.6022
0.9809,0.5951
0.9906,0.5868
1.0041,0.5768
1.0138,0.5784
1.0295,0.5780
1.0373,0.5828
1.0405,0.5841
1.0433,0.5723
1.0640,0.5582
1.0591,0.5649
1.0854,0.5697
1.0941,0.5492
1.0931,0.5353
1.0982,0.5222
1.1104,0.5474
1.1173,0.5325
1.1241,0.5441
1.1201,0.5276
1.1434,0.5232
1.1502,0.5138
1.1555,0.5180
1.1611,0.5059
1.1805,0.4929
1.2127,0.4918
1.2614,0.4957
1.2817,0.5004
1.2940,0.4997
1.3134,0.4843
1.3223,0.4630
1.3403,0.4714
1.3596,0.4809
1.3741,0.4491
1.3770,0.4223
1.3826,0.4256
1.4064,0.4293
1.4164,0.4252
1.4327,0.4249
1.4548,0.4247
1.4819,0.4305
1.4782,0.4448
1.5092,0.4483
1.5280,0.4463
1.5447,0.4506
1.5637,0.4419
1.5637,0.4267
1.6022,0.4186
1.6160,0.4178
1.6182,0.4234
1.6402,0.4447
1.6565,0.4544
1.6615,0.4533
1.6917,0.4597
1.6984,0.4658
1.7208,0.4729
1.7299,0.4726
1.7540,0.4687
1.7654,0.4767
1.7754,0.4772
1.7944,0.4914
1.8047,0.5166
1.8175,0.5047
1.8271,0.5087
1.8646,0.5020
1.8930,0.5112
1.9130,0.5117
1.9231,0.5125
1.9351,0.5042
1.9324,0.5216
1.9394,0.5064
1.9407,0.5267
1.9603,0.5274
1.9701,0.5354
1.9918,0.5325
2.0098,0.5192
2.0216,0.5046
2.0389,0.5060
2.0529,0.5030
2.0645,0.4922
2.0985,0.4979
2.1099,0.4797
2.1449,0.4825
2.1554,0.4749
2.1950,0.4808
2.2231,0.4902
2.2149,0.4636
2.2473,0.4620
2.2822,0.4662
2.2911,0.4864
2.3022,0.4894
2.3166,0.5045
2.3369,0.4852
2.3586,0.5064
2.3878,0.5225
2.4046,0.5399
2.4429,0.5542
2.4555,0.5628
2.4889,0.5510
2.5398,0.5508
2.5575,0.5384
2.5906,0.5357
2.5918,0.5256
2.6256,0.5295
2.6450,0.5448
