5.0000,3.0000
4.8388,3.0819
4.7425,3.1927
4.5064,3.2771
4.3653,3.3566
4.1900,3.4147
4.1019,3.4761
4.0392,3.5361
3.9112,3.5725
3.7851,3.6138
3.7069,3.6438
3.5423,3.6896
3.3543,3.6883
3.2586,3.7199
3.1007,3.7323
2.9924,3.7413
2.8796,3.7503
2.7398,3.7456
2.6517,3.7003
2.4874,3.6934
2.5328,3.6725
2.4224,3.6540
2.3872,3.6206
2.2484,3.5740
2.2503,3.5247
2.1175,3.5146
2.0480,3.4864
1.9491,3.4385
1.9949,3.3737
1.9198,3.3491
1.8940,3.2687
1.8977,3.2338
1.7887,3.1719
1.7812,3.1155
1.6929,3.0591
1.6898,2.9997
1.6677,2.9365
1.5531,2.8837
1.6046,2.8258
1.5440,2.7855
1.5983,2.7224
1.5977,2.6675
1.4682,2.5985
1.4483,2.5579
1.3546,2.4804
1.3035,2.4275
1.3112,2.3567
1.3952,2.3068
1.3833,2.2708
1.2881,2.2040
1.2182,2.1277
1.2616,2.0881
1.2533,2.0156
1.1656,1.9795
1.2160,1.9069
1.1329,1.8460
1.2118,1.8086
1.1159,1.7481
1.1226,1.6981
1.1412,1.6495
1.1655,1.5975
1.2200,1.5440
1.2141,1.4948
1.2331,1.4342
1.1884,1.4114
1.2946,1.3668
1.3529,1.3216
1.4133,1.2806
1.4493,1.2519
1.4426,1.2302
1.3732,1.1836
1.4835,1.1637
1.4858,1.1463
1.6185,1.1094
1.5656,1.0947
1.6345,1.0625
1.6609,1.0431
1.7894,1.0269
1.8070,0.9941
1.8076,0.9629
1.8683,0.9410
1.8772,0.9352
1.8442,0.9238
1.8231,0.9147
1.9254,0.8869
1.9919,0.8655
2.0886,0.8757
2.0481,0.8540
1.9398,0.8415
2.0364,0.8408
2.1425,0.8262
2.1186,0.8132
2.1373,0.8022
2.2097,0.7771
2.3333,0.7686
2.3171,0.7575
2.3303,0.7603
2.4880,0.7510
2.5613,0.7581
2.7162,0.7405
2.8339,0.7317
2.9702,0.7386
2.9682,0.7507
3.0129,0.7553
3.0574,0.7805
3.1455,0.7704
3.2063,0.7752
3.3449,0.7762
3.4083,0.7811
3.4879,0.7928
3.5780,0.8037
3.5180,0.8085
3.5081,0.7938
3.5343,0.8094
3.6641,0.8217
3.7948,0.8129
3.8984,0.8393
3.9622,0.8679
4.0261,0.8949
4.1588,0.9123
4.1427,0.9234
4.2287,0.9459
4.1756,0.9701
4.1772,0.9511
4.1523,0.9758
4.1456,1.0039
4.1044,1.0189
4.0991,1.0210
4.2744,1.0361
4.2104,1.0599
4.3198,1.0781
4.3641,1.0845
4.4648,1.0908
4.4599,1.1110
4.6406,1.1243
4.7196,1.1827
4.6855,1.1983
4.7595,1.2462
4.7880,1.2874
4.7284,1.3067
4.6589,1.3353
4.7419,1.3877
4.8659,1.4344
4.8699,1.4583
4.9122,1.5136
5.0311,1.5538
4.9717,1.6044
5.0220,1.6702
5.0483,1.7418
4.9314,1.7969
4.9915,1.8617
4.9916,1.9345
4.9371,1.9941
4.9495,2.0403
4.8331,2.0965
4.8168,2.1590
4.7875,2.2103
4.6519,2.2662
4.5738,2.3253
4.5410,2.3793
4.4040,2.4415
4.2817,2.4816
4.1678,2.5436
4.1249,2.5882
4.0617,2.6268
4.1131,2.6939
3.9175,2.7646
3.8106,2.7991
3.7077,2.8351
3.5913,2.8699
3.5035,2.9134
3.3471,2.9514
3.3271,2.9825
3.3308,2.9920
3.1828,3.0027
3.0348,3.0023
2.8936,2.9870
2.8691,2.9894
2.8844,3.0088
2.8539,3.0118
2.8030,3.0092
2.7480,2.9990
2.6652,2.9765
2.6067,2.9704
2.5752,2.9483
2.5500,2.9180
2.4947,2.8988
2.3401,2.8661
2.2592,2.8479
2.1505,2.8222
2.1553,2.7950
2.1124,2.7456
2.1085,2.7119
2.0716,2.6682
2.0970,2.6597
2.0022,2.6362
1.9009,2.5804
1.8737,2.5408
1.8729,2.4920
1.9275,2.4555
1.9558,2.4160
2.0132,2.3887
2.0152,2.3436
2.0242,2.3427
1.9529,2.3098
1.9147,2.2630
1.9457,2.2260
1.8507,2.1911
1.8056,2.1530
1.8058,2.1032
1.7694,2.0587
1.8005,2.0235
1.6323,2.0011
1.7183,1.9634
1.5719,1.9228
1.4763,1.8855
1.5070,1.8305
1.5264,1.7953
1.5121,1.7442
1.4959,1.6956
1.4475,1.6563
1.3487,1.6014
1.4385,1.5518
1.3476,1.5286
1.3526,1.4908
1.3364,1.4391
1.3973,1.3998
1.4589,1.3817
1.4687,1.3573
1.4230,1.3382
1.5190,1.3143
1.5488,1.2837
1.5127,1.2634
1.4565,1.2364
1.4537,1.2101
1.4402,1.1657
1.5393,1.1384
1.4910,1.1263
1.4733,1.1113
1.5334,1.1002
1.4764,1.0745
1.4931,1.0597
1.4988,1.0194
1.5639,0.9905
1.6451,0.9779
1.6452,0.9412
1.6733,0.9301
1.7441,0.9141
1.8310,0.8762
1.7356,0.8555
1.7864,0.8268
1.8402,0.8111
1.8755,0.7893
1.9673,0.7914
1.9807,0.7924
2.1115,0.7641
2.1652,0.7771
2.2182,0.7638
2.2639,0.7516
2.2310,0.7371
2.2059,0.6978
2.2676,0.7112
2.1848,0.7151
2.1696,0.7086
2.1970,0.7007
2.1413,0.6971
2.2770,0.7135
2.2335,0.7064
2.3725,0.7059
2.3412,0.7114
2.3613,0.7179
2.4246,0.7075
2.4169,0.6879
2.5140,0.6736
2.5446,0.6828
2.5196,0.6478
2.4532,0.6609
2.4447,0.6636
2.5076,0.6684
2.6428,0.6812
2.7226,0.6655
2.7927,0.6580
2.7179,0.6670
2.7352,0.6799
2.6825,0.6683
2.7570,0.6503
2.7368,0.6204
2.7382,0.6205
2.7766,0.6328
2.7872,0.6232
2.9127,0.6275
